character,emotion,intensity,head_direction,eyes_direction,screen_mode,body_action,reaction_bool,word,init,final,room
9,14,1,1,2,4,7,False,processes,36.090000999999994,36.790001,0.0
9,14,1,1,2,4,7,False,so,37.24,37.7,0.0
9,14,1,1,2,4,7,False,I,38.0,38.17,0.0
9,1,1,1,3,4,7,False,started,38.17,38.53,0.0
9,1,1,1,3,4,7,False,looking,38.53,38.83,0.0
9,1,1,1,3,4,7,False,for,38.83,39.059999999999995,0.0
9,1,1,1,3,4,7,False,a,39.09,39.2,0.0
9,1,1,1,3,4,7,False,way,39.2,39.45,0.0
9,1,1,1,3,4,7,False,to,39.45,39.61,0.0
9,1,1,1,3,4,2,False,automate,39.64,40.13,0.0
9,1,1,1,2,4,2,False,the,40.17,40.260000000000005,0.0
9,1,1,1,2,4,2,False,process,40.26,40.86,0.0
9,1,1,1,2,4,2,False,so,41.6,41.980000000000004,0.0
9,1,2,1,2,4,2,False,I,42.01,42.239999999999995,0.0
9,1,2,1,2,4,2,False,start,42.25,42.64,0.0
9,1,2,1,2,4,2,False,watching,42.67,43.14,0.0
9,1,2,1,2,4,2,False,other,43.18,43.43,0.0
9,1,2,3,2,4,2,False,not,43.43,43.7,0.0
9,1,2,3,2,4,6,False,so,43.7,43.88,0.0
9,5,2,3,2,4,6,False,cool,43.88,44.2,0.0
9,5,2,3,2,4,6,False,animation,44.24,45.07,0.0
9,5,2,3,1,4,6,False,videos,45.08,45.48,0.0
9,5,2,3,1,4,6,False,on,45.519999999999996,45.72,0.0
9,5,2,3,1,4,6,False,a,45.719999,45.779999000000004,0.0
9,5,2,3,1,4,6,False,different,45.78,46.21,0.0
9,5,2,3,1,4,6,False,channel,46.21,46.45,0.0
9,5,1,3,1,4,6,False,I,47.08,47.19,0.0
9,5,1,3,1,4,6,False,realize,47.19,47.699999999999996,0.0
9,5,1,3,1,4,6,False,some,47.719999,47.939999,0.0
9,5,1,3,1,4,3,False,of,47.94,48.059999999999995,0.0
9,5,1,3,1,4,3,False,the,48.07,48.18,0.0
9,5,1,3,1,4,3,False,processes,48.179999,48.969999,0.0
9,5,1,3,2,4,3,False,are,49.009999,49.299999,0.0
9,5,1,3,2,4,3,False,repeating,49.299999,49.919999,0.0
9,5,1,3,2,4,3,False,for,50.07,50.27,0.0
9,14,1,3,2,4,3,False,example,50.269999999999996,50.949999999999996,0.0
9,14,1,3,2,4,3,False,mouth,50.96,51.27,0.0
9,14,2,3,2,4,3,False,movement,51.309999,51.819998999999996,0.0
9,14,2,3,2,4,4,False,eyes,51.849999,52.339999,0.0
9,14,2,3,2,4,4,False,and,52.369999,52.569999,0.0
9,14,2,3,2,4,4,False,emotion,52.59,53.230000000000004,0.0
9,14,2,3,2,4,4,False,I,54.0,54.11,0.0
9,14,2,3,2,4,4,False,thought,54.109999,54.339999,0.0
9,14,2,3,2,4,4,False,I,54.34,54.43000000000001,0.0
9,14,2,3,2,4,4,False,can,54.43,54.67,0.0
9,14,2,3,2,4,4,False,automate,54.71,55.11,0.0
9,14,2,3,2,4,4,False,this,55.16,55.339999999999996,0.0
9,14,2,3,2,4,2,False,process,55.34,55.790000000000006,0.0
9,14,2,3,3,4,2,False,with,56.38,56.5,0.0
9,14,2,3,3,4,2,False,the,56.51,56.629999999999995,0.0
9,14,2,3,3,4,2,False,help,56.63,56.88,0.0
9,5,2,3,3,4,2,False,of,56.88,57.07,0.0
9,5,2,3,3,4,2,False,carykh,57.08,57.75,0.0
9,5,2,3,3,4,2,False,ideas,57.79,58.31,0.0
9,5,2,3,3,4,2,False,and,58.31,58.510000000000005,0.0
9,5,2,3,3,4,2,False,its,58.51,58.75,0.0
9,5,2,3,3,4,2,False,channel,58.75,59.21,0.0
9,5,2,3,1,4,2,False,the,60.019999999999996,60.309999999999995,0.0
9,5,2,3,1,4,2,False,dream,60.32,60.55,0.0
9,5,2,3,1,4,2,False,become,60.55,60.849999999999994,0.0
9,5,2,3,1,4,7,False,reality,60.85,61.45,0.0
9,5,2,3,1,4,7,False,I,61.980000000000004,62.230000000000004,0.0
9,5,2,3,1,4,7,False,made,62.269999999999996,62.55,0.0
9,5,2,3,1,4,7,False,this,62.55,62.709999999999994,0.0
9,5,2,3,2,4,7,False,software,62.71,63.26,0.0
9,1,2,3,2,4,7,False,in,64.08,64.27,0.0
9,1,2,3,2,4,7,False,it,64.27,64.39,0.0
9,1,2,3,2,4,7,False,you,64.429999,64.569999,0.0
9,1,2,3,2,4,7,False,don't,64.57,64.83,0.0
9,1,2,3,2,4,7,False,have,64.83,65.03999999999999,0.0
9,1,2,3,2,4,7,False,to,65.03999999999999,65.16,0.0
9,1,2,1,2,4,7,False,worry,65.17,65.48,0.0
9,1,2,1,2,4,7,False,about,65.48,65.86,0.0
9,1,2,1,2,4,3,False,any,65.94,66.3,0.0
9,1,2,1,2,4,3,False,animation,66.32,66.97999999999999,0.0
9,1,2,1,2,4,3,False,drawing,66.99,67.64999999999999,0.0
9,1,2,1,2,4,3,False,all,67.78,68.02,0.0
9,14,2,1,2,4,3,False,you,68.02,68.17999999999999,0.0
9,14,2,1,2,4,3,False,have,68.179999,68.33999899999999,0.0
9,14,2,1,2,4,3,False,to,68.34,68.47,0.0
9,14,2,1,2,4,3,False,do,68.469999,68.749999,0.0
9,14,2,1,2,4,3,False,is,68.759999,68.99999899999999,0.0
9,14,2,1,2,4,3,False,provide,69.009999,69.52999899999999,0.0
9,14,2,1,2,4,3,False,the,69.53999999999999,69.61999999999999,0.0
9,14,2,1,2,4,3,False,information,69.62,70.45,0.0
9,14,2,1,2,4,3,False,in,70.469999,70.629999,0.0
9,14,2,1,3,4,4,False,a,70.629999,70.69999899999999,0.0
9,14,2,1,3,4,4,False,CSV,70.69999899999999,71.18999899999999,0.0
9,14,2,1,3,4,4,False,file,71.19999899999999,71.629999,0.0
9,14,2,1,3,4,4,False,and,71.9,72.05000000000001,0.0
9,14,1,1,3,4,4,False,the,72.049999,72.159999,0.0
9,6,1,1,3,4,4,False,software,72.16,72.69,0.0
9,6,1,1,3,4,4,False,will,72.719999,72.909999,0.0
9,6,1,1,3,4,4,False,do,72.95,73.12,0.0
9,6,1,1,3,4,4,False,its,73.12,73.39,0.0
9,6,1,1,3,4,4,False,magic,73.39,73.82000000000001,0.0
9,6,1,1,3,4,4,False,the,74.34,74.48,0.0
9,6,1,1,2,4,4,False,video,74.48,74.85000000000001,0.0
9,6,1,1,2,4,4,False,you,74.85,75.1,0.0
9,6,1,1,2,4,4,False,are,75.1,75.22,0.0
9,6,1,1,2,4,4,False,watching,75.22,75.67,0.0
9,6,1,1,2,4,4,False,right,75.67,75.92,0.0
9,6,1,1,2,4,4,False,now,75.92,76.29,0.0
9,1,1,1,2,4,4,False,is,76.35,76.55999999999999,0.0
9,1,1,1,2,4,4,False,made,76.56,76.81,0.0
9,1,1,1,2,4,4,False,by,76.81,76.98,0.0
9,1,1,1,2,4,4,False,my,77.01,77.23,0.0
9,1,1,1,2,4,4,False,software,77.23,77.79,0.0
9,1,2,1,2,4,2,False,the,78.1,78.27,0.0
9,1,2,1,2,4,2,False,best,78.27,78.49,0.0
9,1,2,1,2,4,2,False,part,78.49,78.74,0.0
9,1,2,3,2,4,2,False,about,78.75,79.0,0.0
9,1,2,3,2,4,2,False,this,79.01,79.17,0.0
9,1,2,3,2,4,2,False,software,79.17,79.41,0.0
9,1,2,3,2,4,2,False,it,79.53,79.73,0.0
9,14,2,3,3,4,2,False,is,79.75,80.04,1.5
9,14,2,3,3,4,2,False,by,80.21000000000001,80.39000000000001,1.5
9,14,1,3,3,4,2,False,changing,80.4,80.88000000000001,1.5
9,14,1,3,3,4,2,False,one,80.88,81.17,1.5
9,14,1,3,3,4,2,False,to,81.17,81.34,1.5
